site,time,warning,riskLevelLabel
Porthoustock,2022-09-19,No pollution incidents reported,normal
Porthoustock,2022-09-20,No pollution incidents reported,normal
Porthoustock,2022-09-21,No pollution incidents reported,normal
Porthoustock,2022-09-22,No pollution incidents reported,normal
Porthoustock,2022-09-23,No pollution incidents reported,normal
Porthoustock,2022-09-24,No pollution incidents reported,normal
Porthoustock,2022-09-25,No pollution incidents reported,normal
Porthoustock,2022-09-26,No pollution incidents reported,normal
Porthoustock,2022-09-27,No pollution incidents reported,normal
Porthoustock,2022-09-28,No pollution incidents reported,normal
Porthoustock,2022-09-29,No pollution incidents reported,normal
Porthoustock,2022-09-30,No pollution incidents reported,normal
Porthoustock,2023-04-27,Pollution RIsk Forecasts will start soon,normal
Porthoustock,2023-04-28,Pollution RIsk Forecasts will start soon,normal
Porthoustock,2023-04-29,Pollution RIsk Forecasts will start soon,normal
Porthoustock,2023-04-30,Pollution RIsk Forecasts will start soon,normal
Porthoustock,2023-05-01,No pollution incidents reported,normal
Porthoustock,2023-05-02,No pollution incidents reported,normal
Porthoustock,2023-05-03,No pollution incidents reported,normal
Porthpean,2022-04-28,Pollution RIsk Forecasts will start soon,normal
Porthpean,2022-04-29,Pollution RIsk Forecasts will start soon,normal
Porthpean,2022-04-30,Pollution RIsk Forecasts will start soon,normal
Porthpean,2022-05-04,No warnings in place,normal
Porthpean,2022-05-05,No warnings in place,normal
Porthpean,2022-05-06,No warnings in place,normal
Porthpean,2022-05-07,No warnings in place,normal
Porthpean,2022-05-08,No warnings in place,normal
Porthpean,2022-05-09,No warnings in place,normal
Porthpean,2022-05-10,No warnings in place,normal
Porthpean,2022-05-11,No warnings in place,normal
Porthpean,2022-05-12,No warnings in place,normal
Porthpean,2022-05-13,No warnings in place,normal
Porthpean,2022-05-14,No warnings in place,normal
Porthpean,2022-05-15,No warnings in place,normal
Porthpean,2022-05-16,No warnings in place,normal
Porthpean,2022-05-17,No warnings in place,normal
Porthpean,2022-05-18,No warnings in place,normal
Porthpean,2022-05-19,No warnings in place,normal
Porthpean,2022-05-20,No warnings in place,normal
Porthpean,2022-05-21,No warnings in place,normal
Porthpean,2022-05-22,No warnings in place,normal
Porthpean,2022-05-23,No warnings in place,normal
